Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741134961,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134961,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741134961,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134961,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134961,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.51%,"912MiB / 15.48GiB",5.75%,"10.6MB / 2.61MB","0B / 0B",242
1741134973,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134973,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741134973,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134973,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134973,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.51%,"912.9MiB / 15.48GiB",5.76%,"10.6MB / 2.61MB","0B / 0B",241
1741134983,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134983,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741134983,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134983,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134983,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.52%,"913.8MiB / 15.48GiB",5.77%,"10.6MB / 2.61MB","0B / 0B",241
1741134995,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741134995,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741134995,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.15%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741134995,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741134995,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.60%,"914.4MiB / 15.48GiB",5.77%,"10.6MB / 2.61MB","0B / 0B",240
1741135007,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"13.74MiB / 20MiB",68.69%,"1.24kB / 0B","0B / 0B",18
1741135007,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.09%,"263.4MiB / 15.48GiB",1.66%,"89.9MB / 120MB","0B / 0B",36
1741135007,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"114.2MiB / 15.48GiB",0.72%,"21.2MB / 24.1MB","0B / 0B",40
1741135007,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.11%,"145.8MiB / 1GiB",14.24%,"88.2MB / 75.7MB","0B / 0B",60
1741135007,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.48%,"915MiB / 15.48GiB",5.77%,"10.6MB / 2.61MB","0B / 0B",240
