DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:16:22,500,475,518,998.251,67.102,237.5,81,19237.5,0,0,0.208,5.983
2025-02-28 07:16:24,500,995,0,999.915,65.118,497.5,81,40297.5,0,0,0.157,0.392
2025-02-28 07:16:26,500,472,528,1004.212,68.459,236,81,19116,0,0,0.167,0.415
2025-02-28 07:16:28,500,545,438,1017.119,84.272,272.5,81.842,22302,0,0,0.176,20.497
2025-02-28 07:16:30,500,1004,0,1001.442,63.926,502,82,41164,0,0,0.171,0.406
2025-02-28 07:16:32,500,227,777,994.41,66.901,113.5,82,9307,0,0,0.154,6.868
2025-02-28 07:16:34,500,984,5,1001.596,66.851,492,81.541,40118,0,0,0.159,5.638
2025-02-28 07:16:36,500,826,180,1002.659,65.178,413,81,33453,0,0,0.137,0.412
2025-02-28 07:16:38,500,442,550,1006.548,65.106,221,81,17901,0,0,0.188,8.38
2025-02-28 07:16:40,500,991,0,1001.163,70.94,495.5,80.953,40112,0,0,0.182,2.737
2025-02-28 07:16:42,500,599,393,1000.456,66.195,299.5,81,24259.5,0,0,0.147,0.888
2025-02-28 07:16:44,500,889,120,1000.899,64.507,444.5,81,36004.5,0,0,0.151,3.385
2025-02-28 07:16:46,500,993,0,1002.061,70.082,496.5,81.34,40385.5,0,0,0.167,3.364
2025-02-28 07:16:48,500,612,388,995.971,66.292,306,82,25092,0,0,0.145,3.688
2025-02-28 07:16:50,500,1948,5,1003.094,65.775,974,82,79868,0,0,0.162,0.939
2025-02-28 07:16:52,500,730,271,1006.058,77.797,365,80.986,29560,0,0,0.167,9.175
2025-02-28 07:16:54,500,994,0,1001.08,65.424,497,80,39760,0,0,0.172,1.028
2025-02-28 07:16:56,500,955,49,997.842,66.106,477.5,80,38200,0,0,0.139,1.186
2025-02-28 07:16:58,500,994,0,1004.588,67.752,497,80.501,40009,0,0,0.126,1.392
2025-02-28 07:17:00,500,1000,0,1002.944,64.654,500,81,40500,0,0,0.183,1.035
2025-02-28 07:17:02,500,991,7,1001.968,67.219,495.5,81,40135.5,0,0,0.168,0.689
2025-02-28 07:17:04,500,991,0,1004.687,71.849,495.5,80.856,40064,0,0,0.143,4.696
2025-02-28 07:17:06,500,1005,0,1000.516,66.04,502.5,81,40702.5,0,0,0.17,0.983
2025-02-28 07:17:08,500,993,0,1000.332,65.563,496.5,81,40216.5,0,0,0.132,0.427
2025-02-28 07:17:10,500,998,0,1004.145,66.909,499,81.044,40441,0,0,0.157,2.846
2025-02-28 07:17:12,500,1000,0,998.972,66.968,500,81,40500,0,0,0.179,0.757
2025-02-28 07:17:14,500,1007,0,1000.854,69.063,503.5,81,40783.5,0,0,0.155,0.679
2025-02-28 07:17:16,500,995,0,1002.016,71.339,497.5,81.027,40311,0,0,0.163,3.858
2025-02-28 07:17:18,500,1003,0,999.948,65.788,501.5,81,40621.5,0,0,0.128,0.41
2025-02-28 07:17:20,500,1977,3,1000.37,66.012,988.5,81,80068.5,0,0,0.142,0.805
2025-02-28 07:17:22,500,995,0,1002.737,68.256,497.5,80.665,40131,0,0,0.141,2.223
2025-02-28 07:17:24,500,667,320,1001.366,64.839,333.5,80,26680,0,0,0.142,0.96
2025-02-28 07:17:26,500,796,211,997.32,64.738,398,80,31840,0,0,0.144,3.327
2025-02-28 07:17:28,500,780,217,1001.594,65.819,390,80.571,31422.5,0,0,0.141,1.726
2025-02-28 07:17:30,500,220,782,1010.005,63.663,110,82,9020,0,0,0.114,20.805
2025-02-28 07:17:32,500,1001,0,1004.756,65.737,500.5,82,41041,0,0,0.111,0.365
2025-02-28 07:17:34,500,551,447,1001.216,68.764,275.5,81.976,22584.5,0,0,0.156,1.437
2025-02-28 07:17:36,500,669,324,997.525,64.146,334.5,79,26425.5,0,0,0.139,5.614
2025-02-28 07:17:38,500,1001,0,999.565,66.701,500.5,79,39539.5,0,0,0.151,0.406
