Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741076122,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.52%,"777.4MiB / 15.48GiB",4.90%,"13.7MB / 86.8MB","0B / 0B",233
1741076131,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076131,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.04%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076131,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.92MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076131,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.07%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076131,469747e068cc,reverse-proxy-controller-1,469747e068cc,182.89%,"778.4MiB / 15.48GiB",4.91%,"13.8MB / 86.8MB","0B / 0B",233
1741076143,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076143,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076143,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076143,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.07%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076143,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.52%,"778.8MiB / 15.48GiB",4.91%,"13.8MB / 86.8MB","0B / 0B",233
1741076155,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076155,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.09%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076155,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076155,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076155,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.51%,"779.3MiB / 15.48GiB",4.92%,"13.8MB / 86.8MB","0B / 0B",232
1741076165,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076165,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.09%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076165,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076165,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076165,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.46%,"790.7MiB / 15.48GiB",4.99%,"13.8MB / 86.8MB","0B / 0B",232
1741076177,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076177,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.08%,"240.9MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076177,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.11%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076177,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.07%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076177,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.49%,"781.4MiB / 15.48GiB",4.93%,"13.8MB / 86.8MB","0B / 0B",232
1741076189,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076189,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.03%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076189,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076189,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.07%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076189,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.50%,"782.3MiB / 15.48GiB",4.94%,"13.8MB / 86.8MB","0B / 0B",232
1741076198,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076198,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.09%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076198,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"91.92MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076198,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.06%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076198,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.51%,"782.9MiB / 15.48GiB",4.94%,"13.8MB / 86.8MB","0B / 0B",232
1741076210,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.54MiB / 20MiB",77.70%,"146MB / 138MB","0B / 0B",18
1741076210,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.10%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076210,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"91.91MiB / 15.48GiB",0.58%,"345kB / 422kB","0B / 0B",38
1741076210,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"68.38MiB / 1GiB",6.68%,"227kB / 180kB","0B / 0B",31
1741076210,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.63%,"783.5MiB / 15.48GiB",4.94%,"13.8MB / 86.8MB","0B / 0B",230
1741076223,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"15.55MiB / 20MiB",77.73%,"146MB / 138MB","0B / 0B",18
1741076223,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,0.05%,"240.8MiB / 15.48GiB",1.52%,"204MB / 147MB","0B / 0B",36
1741076223,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.91MiB / 15.48GiB",0.58%,"346kB / 423kB","0B / 0B",38
1741076223,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"65.82MiB / 1GiB",6.43%,"227kB / 181kB","0B / 0B",21
1741076223,469747e068cc,reverse-proxy-controller-1,469747e068cc,141.99%,"787.6MiB / 15.48GiB",4.97%,"13.9MB / 86.8MB","0B / 0B",231
1741076232,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.35%,"15.55MiB / 20MiB",77.77%,"146MB / 138MB","0B / 0B",18
1741076232,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,68.54%,"2.118GiB / 15.48GiB",13.69%,"204MB / 147MB","0B / 0B",929
